text_raw,text,label_raw,label,label_id,split
"pemeliharaan apaan sih? orang wifinya gak kenapa kenapa kok. masalahnya wifi gak bisa connect di komputer saya soalnya di daftar wifi gak ada nama wifinya, tapi di perangkat lain bisa connect. kalo admin first media ganti-ganti, coba dibaca dulu masalah saya dari atas tadi","pemeliharaan apaan sih? orang wifinya gak kenapa kenapa kok. masalahnya wifi gak bisa connect di komputer saya soalnya di daftar wifi gak ada nama wifinya, tapi di perangkat lain bisa connect. kalo admin first media ganti-ganti, coba dibaca dulu masalah saya dari atas tadi",Negative,negative,0,train
"Ih bagus webnya, Cek inbox kak, 500 sats aja ya","ih bagus webnya, cek inbox kak, 500 sats aja ya",Positive,positive,2,train
"@karunisakirana Kereta ku jam 16.45. Aku baru check ini jam itu juga. 
Nyasar ke jalur 2, kereta arah bandung. Keretaku udah jalan aku baru sadar. 
Sumpah lari2an uda kayak pilem india tu ampe masinisnya berhentiin kereta lg.
Ku pikir lg.
Keren jg ni, bikin heboh satu stasiun tugu😂😂😂","kereta ku jam 16.45. aku baru check ini jam itu juga. nyasar ke jalur 2, kereta arah bandung. keretaku udah jalan aku baru sadar. sumpah lari2an uda kayak pilem india tu ampe masinisnya berhentiin kereta lg. ku pikir lg. keren jg ni, bikin heboh satu stasiun tugu😂😂😂",Positive,positive,2,train
"Sebagai anak depok yang tiap hari liwat pesona square. Saya baru tau kalo singkatan anak mudanya PSQ, kenapa ga Pequr?","sebagai anak depok yang tiap hari liwat pesona square. saya baru tau kalo singkatan anak mudanya psq, kenapa ga pequr?",Neutral,neutral,1,train
berbicara soal teori evolusi nama charles darwin lebih kesohor ketimbang wallace padahal bukan nya darwin boleh dikatakan wallace juga termasuk pionir teori evolusi kunjungi,berbicara soal teori evolusi nama charles darwin lebih kesohor ketimbang wallace padahal bukan nya darwin boleh dikatakan wallace juga termasuk pionir teori evolusi kunjungi,Neutral,neutral,1,train
"Banyak yang pengen ke wakatobi. Wajar sih, emang keren, liat aja salah satu viewnya #IndonesiaIndah","banyak yang pengen ke wakatobi. wajar sih, emang keren, liat aja salah satu viewnya indonesiaindah",Positive,positive,2,train
#FOLLOWME #SHOUTOUT Keren! Stasiun Kereta di Swedia Akan Berfungsi sebagai Ruang Publik https://t.co/zcRKRzrD6h #TEAMFOLLOWBACK https://t.co/jVC1jeT2oH,followme shoutout keren! stasiun kereta di swedia akan berfungsi sebagai ruang publik teamfollowback,Positive,positive,2,train
Manut Gus. Semua itu kabeh~,manut gus. semua itu kabeh~,Neutral,neutral,1,train
"-rek njaluk tolong jelasno nek numpak kereta api lokal teko Stasiun Gubeng, iku lewat Gubeng Baru atau Lama? Suwun","-rek njaluk tolong jelasno nek numpak kereta api lokal teko stasiun gubeng, iku lewat gubeng baru atau lama? suwun",Neutral,neutral,1,train
"sumpah, sebel q sm penjuale td! gk ramah blas! &gt;&lt;","sumpah, sebel q sm penjuale td! gk ramah blas! &gt;&lt;",Negative,negative,0,train
"on time kok rum, so far transportasi paling aman buat ngejar pesawat","on time kok rum, so far transportasi paling aman buat ngejar pesawat",Positive,positive,2,train
main video games di telepon seluler perempuan di cina kena glaukoma,main video games di telepon seluler perempuan di cina kena glaukoma,Neutral,neutral,1,train
Sg membuat menarik IPOT aplikasine apik tampilane wkwk,sg membuat menarik ipot aplikasine apik tampilane wkwk,Positive,positive,2,train
Rule of thumbnya kalo di tim aku kerja either 2 bulan atau 6 bulan dan kalo pilih 6 bulan justifikasinya panjang lebar kali tinggi,rule of thumbnya kalo di tim aku kerja either 2 bulan atau 6 bulan dan kalo pilih 6 bulan justifikasinya panjang lebar kali tinggi,Neutral,neutral,1,train
Bisa pas banget ini wifi gak connect lagi abis beres kelas.,bisa pas banget ini wifi gak connect lagi abis beres kelas.,Negative,negative,0,train
"Keliatan banget bodinya xiaomi tu😂 hargane mayan murah tapi ya, dia tu menghemat apa emg udh milih berdasar spek yg dia rasa butuh ya🤣🤣","keliatan banget bodinya xiaomi tu😂 hargane mayan murah tapi ya, dia tu menghemat apa emg udh milih berdasar spek yg dia rasa butuh ya🤣🤣",Positive,positive,2,train
Dan saya harus apresiasi @keretaapikita untuk layanan yang tambah keren. Stasiun bersih dan nyaman buat nunggu kereta api atau kamu #eh https://t.co/CgS5rVSBBt,dan saya harus apresiasi untuk layanan yang tambah keren. stasiun bersih dan nyaman buat nunggu kereta api atau kamu eh,Positive,positive,2,train
"Pak ahok paling good jd gubernur jakarta. Tegas, jujur berani dan melayani rakyat dg tulus hati.","pak ahok paling good jd gubernur jakarta. tegas, jujur berani dan melayani rakyat dg tulus hati.",Positive,positive,2,train
Bandung? Muacet and jalanan rusak parah!!! See this:,bandung? muacet and jalanan rusak parah!!! see this:,Negative,negative,0,train
@tegalfess Numpak kereta dewekan enak tau,numpak kereta dewekan enak tau,Positive,positive,2,train
Parah banget orang memutuskan naik pesawat kan karena mau on time ya bukan sekedar pengen sekalian liat awan. Gawat² maskapai satu ini merasa orang gak punya pilihan kok jadi semena-mena,parah banget orang memutuskan naik pesawat kan karena mau on time ya bukan sekedar pengen sekalian liat awan. gawat² maskapai satu ini merasa orang gak punya pilihan kok jadi semena-mena,Negative,negative,0,train
"Perpanjang sim online mantap, cepet, tanpa ribet.","perpanjang sim online mantap, cepet, tanpa ribet.",Positive,positive,2,train
"Let's fly higher and make history in 2022! Untuk kalian semoga selalu diberikan kesehatan dan terhindar dari cedera, bisa menoreh prestasi lebih banyak lagi, kebahagiaan selalu menyertai, dan semakin sukses! Yuk bisa naik podium lagi tahun ini!!","let's fly higher and make history in 2022! untuk kalian semoga selalu diberikan kesehatan dan terhindar dari cedera, bisa menoreh prestasi lebih banyak lagi, kebahagiaan selalu menyertai, dan semakin sukses! yuk bisa naik podium lagi tahun ini!!",Positive,positive,2,train
"wifi gak connect dan saya cuma sanggup beli kuota 500mb sekarang haha, bye online classes","wifi gak connect dan saya cuma sanggup beli kuota 500mb sekarang haha, bye online classes",Negative,negative,0,train
"aku kasih rekomendidtin receiver yang murah tapi feature lengkap yaitu : Matrix Burger s2 HD 8mb, Tanaka Jurassic T22 HD, Skybox 1A Combo, Matrix Sinema. itu list RX yang sejauh pengamatan saya bagus banget malahan pengen ngoleksi semua.","aku kasih rekomendidtin receiver yang murah tapi feature lengkap yaitu : matrix burger s2 hd 8mb, tanaka jurassic t22 hd, skybox 1a combo, matrix sinema. itu list rx yang sejauh pengamatan saya bagus banget malahan pengen ngoleksi semua.",Positive,positive,2,train
perekonomian berbasis digital sesungguhnya cara cerdas menggabungkan sekaligus merangkum dua pilar penting dalam visi pembangunan yang dicetuskan presiden pembangunan infrastruktur dan sdm baca,perekonomian berbasis digital sesungguhnya cara cerdas menggabungkan sekaligus merangkum dua pilar penting dalam visi pembangunan yang dicetuskan presiden pembangunan infrastruktur dan sdm baca,Neutral,neutral,1,train
"mari ngoding terus bayang bayang error ilang, terus mikir iki mau teko endi wae yo kok moro mlaku :/","mari ngoding terus bayang bayang error ilang, terus mikir iki mau teko endi wae yo kok moro mlaku :/",Negative,negative,0,train
Itu apaan sik dragonfly halaaaaaaa apik bianget ik aplikasinya,itu apaan sik dragonfly halaaaaaaa apik bianget ik aplikasinya,Positive,positive,2,train
@ngalamfess Numpak bis/ kereta,numpak bis/ kereta,Neutral,neutral,1,train
"@napalutong Yo pie yo.. Gak sedikit yg aji mumpung krna lokasi jualannya.. Kadang sek ndelesep nggone,rego murah tapi yo enak.. Tak akoni sih, neng jogja nek nggo maem wes lumayan regane 😅","yo pie yo.. gak sedikit yg aji mumpung krna lokasi jualannya.. kadang sek ndelesep nggone,rego murah tapi yo enak.. tak akoni sih, neng jogja nek nggo maem wes lumayan regane 😅",Positive,positive,2,train
"Duh kak masukan aja ya, packagingnya mengecewakan, cuma diplastik, digabung di satu box tanpa merek. Padahal design perhiasannya bagus, tapi jadi kelihatan murahan karena packagingnya. Jujur kecewa sih, padahal mau dibawa buat oleh2 ke LN tapi merek aja ga ada.","duh kak masukan aja ya, packagingnya mengecewakan, cuma diplastik, digabung di satu box tanpa merek. padahal design perhiasannya bagus, tapi jadi kelihatan murahan karena packagingnya. jujur kecewa sih, padahal mau dibawa buat oleh2 ke ln tapi merek aja ga ada.",Negative,negative,0,train
tewas dan ratusan luka luka akibat ledakan di sri lanka,tewas dan ratusan luka luka akibat ledakan di sri lanka,Neutral,neutral,1,train
ha ha ha ha msh ambisi jdi presiden ya.... tanpa prestasi and jejak rekam yg baik susah tuk rakyak memberikan suara tuh ...,ha ha ha ha msh ambisi jdi presiden ya.... tanpa prestasi and jejak rekam yg baik susah tuk rakyak memberikan suara tuh ...,Negative,negative,0,train
"Lovely husband, bagus bgt si iki agak komedi gak menye2 selayaknya orang nikah wkwk","lovely husband, bagus bgt si iki agak komedi gak menye2 selayaknya orang nikah wkwk",Positive,positive,2,train
proses pertemuan kami terakhir bulan juni ke presiden jokowi kami sampaikan kasus wasior dan wamena untuk ditindaklanjuti presiden menyetujui itu ada pak yasonna dan kejagung komisioner komnas ham choirul anam,proses pertemuan kami terakhir bulan juni ke presiden jokowi kami sampaikan kasus wasior dan wamena untuk ditindaklanjuti presiden menyetujui itu ada pak yasonna dan kejagung komisioner komnas ham choirul anam,Neutral,neutral,1,train
Ngopo to nek video ngene ki kok mesti kamerane elek ,ngopo to nek video ngene ki kok mesti kamerane elek,Negative,negative,0,train
"Mulai aja sik wae,mengko nak ngertiiii...","mulai aja sik wae,mengko nak ngertiiii...",Neutral,neutral,1,train
"Finky saiki wis elek..Mood e wis elek jg...Sing ge patokan ki dudu wong e tapi performane, golek pemain sing due performa minimal koyo Finky musim semono  ngono lho..Gur saran","finky saiki wis elek..mood e wis elek jg...sing ge patokan ki dudu wong e tapi performane, golek pemain sing due performa minimal koyo finky musim semono ngono lho..gur saran",Negative,negative,0,train
"Yooo sopo yg mau pesen sandal,sepatu,jaket kulit laedies bisa di pesan ouy xi xi xi","yooo sopo yg mau pesen sandal,sepatu,jaket kulit laedies bisa di pesan ouy xi xi xi",Neutral,neutral,1,train
"Betul mas, iku mbiyen wis suwe aku mung mbatin, iki lemahe apik, viewnya keren. Koq jodo ternyata.","betul mas, iku mbiyen wis suwe aku mung mbatin, iki lemahe apik, viewnya keren. koq jodo ternyata.",Positive,positive,2,train
pemindahan aktivitas pusat pemerintahan secara langsung akan meningkatkan aktivitas di sekitar lokasi ibu kota baru namun belum tentu secara otomatis berdampak luas mengakselerasi kegiatan ekonomi di seluruh pulau kalimantan,pemindahan aktivitas pusat pemerintahan secara langsung akan meningkatkan aktivitas di sekitar lokasi ibu kota baru namun belum tentu secara otomatis berdampak luas mengakselerasi kegiatan ekonomi di seluruh pulau kalimantan,Neutral,neutral,1,train
kiprah para kartini kelistrikan di era milenial,kiprah para kartini kelistrikan di era milenial,Neutral,neutral,1,train
"saiki tempe sewu 1 muaaassss, bener kui esteh segelas ro tempe 3, sisane njaluk banyu putih sampe plempoken.","saiki tempe sewu 1 muaaassss, bener kui esteh segelas ro tempe 3, sisane njaluk banyu putih sampe plempoken.",Neutral,neutral,1,train
ingat iya jangan kita berpikir sepihak ingat saat pasukan masih kurang terjadi demonstrasi anarkis yang membakar merusak apa jadinya jika itu berlanjut tolong jangan berpikir negatif wiranto menkopolhukam,ingat iya jangan kita berpikir sepihak ingat saat pasukan masih kurang terjadi demonstrasi anarkis yang membakar merusak apa jadinya jika itu berlanjut tolong jangan berpikir negatif wiranto menkopolhukam,Neutral,neutral,1,train
tetapi sayangnya internet juga tidak terpisahkan dari komunikasi kejahatan terorisme narkoba dan sekarang menyangkut besar anarkis ini dilematis bila dibiarkan masalah tidak akan terselesaikan wiranto menkopolhukam,tetapi sayangnya internet juga tidak terpisahkan dari komunikasi kejahatan terorisme narkoba dan sekarang menyangkut besar anarkis ini dilematis bila dibiarkan masalah tidak akan terselesaikan wiranto menkopolhukam,Neutral,neutral,1,train
silahkan sebutin: - umur - personality - kriteria yg dicari gas -rek sopo ngerti ketemu kenalan dan berakhir bahagia,silahkan sebutin: - umur - personality - kriteria yg dicari gas -rek sopo ngerti ketemu kenalan dan berakhir bahagia,Neutral,neutral,1,train
siswa tunanetra ikuti usbn,siswa tunanetra ikuti usbn,Neutral,neutral,1,train
Kegiatan lain semasa liburan? Modif alphard,kegiatan lain semasa liburan? modif alphard,Neutral,neutral,1,train
webnya bagus bangett singkat padat jelas dan menarik. ,webnya bagus bangett singkat padat jelas dan menarik.,Positive,positive,2,train
"On the day i turned 25, my father said things i didn't expect: ""Abah bangga sama Diva gimanapun hasilnya, Abah gak butuh anak yang juara tapi sedih terus"". On the day i turned 25, my dad has changed. So have I.","on the day i turned 25, my father said things i didn't expect: ""abah bangga sama diva gimanapun hasilnya, abah gak butuh anak yang juara tapi sedih terus"". on the day i turned 25, my dad has changed. so have i.",Positive,positive,2,train
"Nice move sih. Banyak yg memandang desain kurang kreatif dan inovatif dari merk ini, termasuk saya sendiri hahahaha. But, collabs sama NTL langkah yang menarik, koyone dadine wangun wkwkwkw","nice move sih. banyak yg memandang desain kurang kreatif dan inovatif dari merk ini, termasuk saya sendiri hahahaha. but, collabs sama ntl langkah yang menarik, koyone dadine wangun wkwkwkw",Positive,positive,2,train
@valkyraar wkwkw Om Joaquin emang keren ra. apalagi saat dia di ruang tunggu sebelum tampil di acara televisi. dan di stasiun kereta,wkwkw om joaquin emang keren ra. apalagi saat dia di ruang tunggu sebelum tampil di acara televisi. dan di stasiun kereta,Positive,positive,2,train
Wong wes full booked kabeh ,wong wes full booked kabeh,Negative,negative,0,train
"Makane kui selly wae.. Hemm RT 
@pepiindria
: 
@rian_designs
 phipi gendut bgt,elek.nek selly semok,jelas semok lhaa model kok yoo","makane kui selly wae.. hemm rt : phipi gendut bgt,elek.nek selly semok,jelas semok lhaa model kok yoo",Negative,negative,0,train
"@WatchmenID Ngebacot keras sambil so tau. Nonton Avenger, nonton cuma buat apdet doang kali

Pas Chris Evans muncul di stasiun kereta itu..
""Yang, liat deh dia muncul, keren banget kan!!"" 
""Siapa itu yang?""
""Doctor Stranger""

Yhaaa Bhaiqqq Captain 😭😭","ngebacot keras sambil so tau. nonton avenger, nonton cuma buat apdet doang kali pas chris evans muncul di stasiun kereta itu.. ""yang, liat deh dia muncul, keren banget kan!!"" ""siapa itu yang?"" ""doctor stranger"" yhaaa bhaiqqq captain 😭😭",Positive,positive,2,train
efek dehidrasi yang memaksa kamu untuk minum,efek dehidrasi yang memaksa kamu untuk minum,Neutral,neutral,1,train
perlawanan balik sengit tengkulak dan pengepul diladeni meski rus menguras modal koperasi dan dana pribadi,perlawanan balik sengit tengkulak dan pengepul diladeni meski rus menguras modal koperasi dan dana pribadi,Neutral,neutral,1,train
Aku maine dino iki kurang memuaskan :'( (n),aku maine dino iki kurang memuaskan :'( (n),Negative,negative,0,train
"Pusing seting antena, di frek bawah match bagus. Di frek atas ngaco semua. Min 1:1,6 itupun sempit bandwidthnya","pusing seting antena, di frek bawah match bagus. di frek atas ngaco semua. min 1:1,6 itupun sempit bandwidthnya",Negative,negative,0,train
Telkomsel bisa gak sih gak main potong saldo buat internet non paket?? Gue tiap hari pake wifi yakali kalo gak connect wifi dikit langsung main potong saldo ?!!!!!! ,telkomsel bisa gak sih gak main potong saldo buat internet non paket?? gue tiap hari pake wifi yakali kalo gak connect wifi dikit langsung main potong saldo ?!!!!!!,Negative,negative,0,train
seni pembuatan payung tradisional kian langka festival payung di candi prambanan bakal menghidupkan seni kerajinan payung,seni pembuatan payung tradisional kian langka festival payung di candi prambanan bakal menghidupkan seni kerajinan payung,Neutral,neutral,1,train
